account_id,customer_id,branch_id,account_type,account_status,opened_date,currency,snapshot_date
ACC0000002138,CUST00004455,BR0033,SAVINGS,ACTIVE,3/18/2021,NPR,1/1/2026
ACC0000002139,CUST00004733,BR0033,SALARY,ACTIVE,11/25/2025,NPR,1/1/2026
ACC0000002140,CUST00001125,BR0013,CURRENT,ACTIVE,11/10/2019,NPR,1/1/2026
ACC0000002141,CUST00002412,BR0021,CURRENT,ACTIVE,7/31/2023,NPR,1/1/2026
ACC0000002142,CUST00000973,BR0028,WALLET,ACTIVE,10/17/2020,NPR,1/1/2026
ACC0000002143,CUST00001354,BR0018,WALLET,ACTIVE,2/23/2020,NPR,1/1/2026
ACC0000002144,CUST00003310,BR0017,SAVINGS,ACTIVE,7/28/2020,NPR,1/1/2026
ACC0000002145,CUST00004398,BR0023,LOAN,ACTIVE,4/3/2021,NPR,1/1/2026
ACC0000002146,CUST00001194,BR0023,CURRENT,ACTIVE,1/28/2020,NPR,1/1/2026
ACC0000002147,CUST00003589,BR0022,SALARY,CLOSED,11/30/2021,NPR,1/1/2026
ACC0000002148,CUST00004441,BR0008,SAVINGS,ACTIVE,12/7/2025,NPR,1/1/2026
ACC0000002149,CUST00002593,BR0022,SAVINGS,ACTIVE,7/2/2021,NPR,1/1/2026
ACC0000002150,CUST00004364,BR0021,WALLET,DORMANT,9/13/2025,NPR,1/1/2026
ACC0000002151,CUST00001812,BR0030,LOAN,ACTIVE,8/20/2023,NPR,1/1/2026
ACC0000002152,CUST00003531,BR0029,LOAN,ACTIVE,4/8/2025,NPR,1/1/2026
ACC0000002153,CUST00004630,BR0031,CURRENT,ACTIVE,7/23/2019,NPR,1/1/2026
ACC0000002154,CUST00001362,BR0037,WALLET,ACTIVE,7/13/2023,NPR,1/1/2026
ACC0000002155,CUST00003904,BR0032,CURRENT,ACTIVE,6/20/2023,NPR,1/1/2026
ACC0000002156,CUST00000925,BR0031,SAVINGS,ACTIVE,11/15/2025,NPR,1/1/2026
ACC0000002157,CUST00000288,BR0008,WALLET,ACTIVE,12/11/2019,NPR,1/1/2026
ACC0000002158,CUST00000712,BR0016,WALLET,ACTIVE,4/30/2020,NPR,1/1/2026
ACC0000002159,CUST00003694,BR0007,SAVINGS,ACTIVE,8/2/2023,NPR,1/1/2026
ACC0000002160,CUST00000873,BR0009,SALARY,ACTIVE,10/5/2020,NPR,1/1/2026
ACC0000002161,CUST00000968,BR0010,CURRENT,DORMANT,3/16/2023,NPR,1/1/2026
ACC0000002162,CUST00001612,BR0002,LOAN,ACTIVE,8/23/2023,NPR,1/1/2026
ACC0000002163,CUST00002993,BR0005,WALLET,ACTIVE,3/16/2025,NPR,1/1/2026
ACC0000002164,CUST00002188,BR0027,SAVINGS,ACTIVE,7/17/2021,NPR,1/1/2026
ACC0000002165,CUST00001132,BR0005,LOAN,ACTIVE,8/1/2024,NPR,1/1/2026
ACC0000002166,CUST00004817,BR0023,SALARY,ACTIVE,11/18/2024,NPR,1/1/2026
ACC0000002167,CUST00000533,BR0016,LOAN,ACTIVE,11/26/2022,NPR,1/1/2026
ACC0000002168,CUST00000025,BR0039,SAVINGS,ACTIVE,9/10/2022,NPR,1/1/2026
ACC0000002169,CUST00003662,BR0037,SALARY,ACTIVE,8/31/2019,NPR,1/1/2026
ACC0000002170,CUST00000679,BR0027,WALLET,ACTIVE,5/9/2024,NPR,1/1/2026
ACC0000002171,CUST00004824,BR0012,SALARY,ACTIVE,7/14/2025,NPR,1/1/2026
ACC0000002172,CUST00003493,BR0014,SAVINGS,ACTIVE,4/23/2022,NPR,1/1/2026
ACC0000002173,CUST00004378,BR0030,SALARY,DORMANT,1/1/2024,NPR,1/1/2026
ACC0000002174,CUST00004780,BR0003,SAVINGS,ACTIVE,4/14/2021,NPR,1/1/2026
ACC0000002175,CUST00000048,BR0004,SALARY,ACTIVE,11/8/2025,NPR,1/1/2026
ACC0000002176,CUST00000289,BR0017,CURRENT,ACTIVE,6/19/2023,NPR,1/1/2026
ACC0000002177,CUST00001249,BR0017,SALARY,ACTIVE,6/28/2021,NPR,1/1/2026
ACC0000002178,CUST00001688,BR0012,CURRENT,ACTIVE,10/30/2021,NPR,1/1/2026
ACC0000002179,CUST00003894,BR0025,SALARY,ACTIVE,10/15/2025,NPR,1/1/2026
ACC0000002180,CUST00001497,BR0008,CURRENT,DORMANT,7/9/2022,NPR,1/1/2026
ACC0000002181,CUST00002067,BR0027,SALARY,ACTIVE,6/25/2024,NPR,1/1/2026
ACC0000002182,CUST00001966,BR0007,WALLET,ACTIVE,1/7/2025,NPR,1/1/2026
ACC0000002183,CUST00001883,BR0028,WALLET,ACTIVE,6/2/2023,NPR,1/1/2026
ACC0000002184,CUST00002910,BR0024,SALARY,ACTIVE,1/25/2025,NPR,1/1/2026
ACC0000002185,CUST00003749,BR0023,SAVINGS,CLOSED,9/20/2024,NPR,1/1/2026
ACC0000002186,CUST00000793,BR0011,LOAN,ACTIVE,10/29/2022,NPR,1/1/2026
ACC0000002187,CUST00002833,BR0032,SALARY,ACTIVE,4/27/2019,NPR,1/1/2026
ACC0000002188,CUST00002120,BR0040,LOAN,ACTIVE,6/13/2019,NPR,1/1/2026
ACC0000002189,CUST00002461,BR0005,CURRENT,ACTIVE,9/28/2023,NPR,1/1/2026
ACC0000002190,CUST00004777,BR0014,CURRENT,ACTIVE,8/5/2022,NPR,1/1/2026
ACC0000002191,CUST00004869,BR0020,SAVINGS,ACTIVE,12/9/2022,NPR,1/1/2026
ACC0000002192,CUST00004586,BR0040,LOAN,ACTIVE,7/5/2021,NPR,1/1/2026
ACC0000002193,CUST00001396,BR0017,SALARY,ACTIVE,3/1/2024,NPR,1/1/2026
ACC0000002194,CUST00001782,BR0020,SALARY,DORMANT,1/14/2020,NPR,1/1/2026
ACC0000002195,CUST00000058,BR0016,LOAN,ACTIVE,11/26/2025,NPR,1/1/2026
ACC0000002196,CUST00003733,BR0022,SALARY,ACTIVE,11/28/2020,NPR,1/1/2026
ACC0000002197,CUST00002813,BR0001,SAVINGS,ACTIVE,12/11/2023,NPR,1/1/2026
ACC0000002198,CUST00002691,BR0019,LOAN,ACTIVE,3/20/2024,NPR,1/1/2026
ACC0000002199,CUST00000160,BR0012,WALLET,ACTIVE,12/24/2020,NPR,1/1/2026
ACC0000002200,CUST00003898,BR0032,WALLET,DORMANT,5/7/2022,NPR,1/1/2026
ACC0000002201,CUST00001098,BR0037,CURRENT,ACTIVE,1/10/2022,NPR,1/1/2026
ACC0000002202,CUST00001299,BR0032,SALARY,ACTIVE,4/3/2024,NPR,1/1/2026
ACC0000002203,CUST00002558,BR0033,WALLET,ACTIVE,8/21/2024,NPR,1/1/2026
ACC0000002204,CUST00003402,BR0017,CURRENT,ACTIVE,10/4/2021,NPR,1/1/2026
ACC0000002205,CUST00000184,BR0033,SAVINGS,ACTIVE,2/6/2021,NPR,1/1/2026
ACC0000002206,CUST00003576,BR0029,SALARY,ACTIVE,4/15/2024,NPR,1/1/2026
ACC0000002207,CUST00000942,BR0039,SALARY,ACTIVE,3/17/2023,NPR,1/1/2026
ACC0000002208,CUST00000703,BR0039,SAVINGS,ACTIVE,4/29/2023,NPR,1/1/2026
ACC0000002209,CUST00001357,BR0033,CURRENT,ACTIVE,6/14/2021,NPR,1/1/2026
ACC0000002210,CUST00003356,BR0021,CURRENT,ACTIVE,5/25/2023,NPR,1/1/2026
ACC0000002211,CUST00000572,BR0010,SAVINGS,ACTIVE,3/29/2019,NPR,1/1/2026
ACC0000002212,CUST00001351,BR0009,SAVINGS,ACTIVE,3/7/2023,NPR,1/1/2026
ACC0000002213,CUST00004147,BR0002,SAVINGS,ACTIVE,1/16/2020,NPR,1/1/2026
ACC0000002214,CUST00004270,BR0016,WALLET,ACTIVE,8/8/2020,NPR,1/1/2026
ACC0000002215,CUST00002095,BR0032,LOAN,ACTIVE,7/18/2021,NPR,1/1/2026
ACC0000002216,CUST00003257,BR0032,LOAN,DORMANT,3/30/2019,NPR,1/1/2026
ACC0000002217,CUST00001372,BR0025,CURRENT,ACTIVE,11/23/2019,NPR,1/1/2026
ACC0000002218,CUST00000484,BR0010,LOAN,ACTIVE,6/12/2021,NPR,1/1/2026
ACC0000002219,CUST00000188,BR0030,LOAN,BLOCKED,8/2/2024,NPR,1/1/2026
ACC0000002220,CUST00000189,BR0014,WALLET,ACTIVE,6/23/2023,NPR,1/1/2026
ACC0000002221,CUST00002030,BR0005,CURRENT,ACTIVE,7/20/2019,NPR,1/1/2026
ACC0000002222,CUST00002825,BR0030,SALARY,ACTIVE,2/18/2021,NPR,1/1/2026
ACC0000002223,CUST00001528,BR0012,CURRENT,ACTIVE,1/8/2021,NPR,1/1/2026
ACC0000002224,CUST00000130,BR0006,LOAN,ACTIVE,6/30/2019,NPR,1/1/2026
ACC0000002225,CUST00002259,BR0016,SAVINGS,ACTIVE,5/15/2019,NPR,1/1/2026
ACC0000002226,CUST00001881,BR0035,CURRENT,ACTIVE,5/25/2022,NPR,1/1/2026
ACC0000002227,CUST00003403,BR0012,LOAN,ACTIVE,8/8/2020,NPR,1/1/2026
ACC0000002228,CUST00001114,BR0029,LOAN,ACTIVE,10/25/2025,NPR,1/1/2026
ACC0000002229,CUST00000146,BR0026,SAVINGS,ACTIVE,12/6/2024,NPR,1/1/2026
ACC0000002230,CUST00002611,BR0018,SALARY,ACTIVE,2/26/2022,NPR,1/1/2026
ACC0000002231,CUST00004781,BR0002,LOAN,ACTIVE,11/18/2021,NPR,1/1/2026
ACC0000002232,CUST00002175,BR0003,CURRENT,ACTIVE,2/27/2023,NPR,1/1/2026
ACC0000002233,CUST00001598,BR0001,CURRENT,ACTIVE,10/3/2021,NPR,1/1/2026
ACC0000002234,CUST00002120,BR0002,CURRENT,ACTIVE,7/12/2023,NPR,1/1/2026
ACC0000002235,CUST00001095,BR0006,CURRENT,ACTIVE,2/5/2024,NPR,1/1/2026
ACC0000002236,CUST00002856,BR0011,LOAN,ACTIVE,11/9/2020,NPR,1/1/2026
ACC0000002237,CUST00004181,BR0009,CURRENT,ACTIVE,7/14/2022,NPR,1/1/2026
ACC0000002238,CUST00003382,BR0020,WALLET,ACTIVE,7/8/2024,NPR,1/1/2026
ACC0000002239,CUST00001856,BR0014,LOAN,ACTIVE,6/26/2020,NPR,1/1/2026
ACC0000002240,CUST00001922,BR0037,LOAN,ACTIVE,4/15/2019,NPR,1/1/2026
ACC0000002241,CUST00002548,BR0013,SALARY,ACTIVE,7/30/2019,NPR,1/1/2026
ACC0000002242,CUST00002726,BR0017,SAVINGS,ACTIVE,8/3/2025,NPR,1/1/2026
ACC0000002243,CUST00003154,BR0019,WALLET,ACTIVE,10/14/2020,NPR,1/1/2026
ACC0000002244,CUST00003233,BR0013,CURRENT,ACTIVE,9/9/2025,NPR,1/1/2026
ACC0000002245,CUST00002476,BR0015,SALARY,ACTIVE,4/21/2024,NPR,1/1/2026
ACC0000002246,CUST00004951,BR0012,SAVINGS,ACTIVE,5/10/2022,NPR,1/1/2026
ACC0000002247,CUST00000869,BR0024,WALLET,ACTIVE,1/29/2023,NPR,1/1/2026
ACC0000002248,CUST00004027,BR0006,CURRENT,ACTIVE,8/13/2021,NPR,1/1/2026
ACC0000002249,CUST00002524,BR0040,WALLET,ACTIVE,4/23/2022,NPR,1/1/2026
ACC0000002250,CUST00002907,BR0001,LOAN,ACTIVE,2/2/2023,NPR,1/1/2026
ACC0000002251,CUST00002879,BR0015,SAVINGS,ACTIVE,2/21/2020,NPR,1/1/2026
ACC0000002252,CUST00001857,BR0018,LOAN,ACTIVE,8/3/2024,NPR,1/1/2026
ACC0000002253,CUST00002561,BR0024,SALARY,ACTIVE,12/16/2019,NPR,1/1/2026
ACC0000002254,CUST00001356,BR0010,CURRENT,BLOCKED,5/12/2021,NPR,1/1/2026
ACC0000002255,CUST00004470,BR0015,CURRENT,CLOSED,11/29/2024,NPR,1/1/2026
ACC0000002256,CUST00002463,BR0025,SAVINGS,ACTIVE,10/29/2025,NPR,1/1/2026
ACC0000002257,CUST00003405,BR0006,WALLET,ACTIVE,8/17/2021,NPR,1/1/2026
ACC0000002258,CUST00001283,BR0022,CURRENT,ACTIVE,7/11/2023,NPR,1/1/2026
ACC0000002259,CUST00003310,BR0009,CURRENT,ACTIVE,11/28/2025,NPR,1/1/2026
ACC0000002260,CUST00001492,BR0002,SAVINGS,ACTIVE,3/23/2024,NPR,1/1/2026
ACC0000002261,CUST00003114,BR0030,SALARY,ACTIVE,12/26/2020,NPR,1/1/2026
ACC0000002262,CUST00004380,BR0023,WALLET,ACTIVE,10/8/2024,NPR,1/1/2026
ACC0000002263,CUST00003258,BR0022,SALARY,ACTIVE,9/4/2020,NPR,1/1/2026
ACC0000002264,CUST00000233,BR0023,CURRENT,ACTIVE,3/27/2020,NPR,1/1/2026
ACC0000002265,CUST00000729,BR0033,SAVINGS,ACTIVE,11/1/2020,NPR,1/1/2026
ACC0000002266,CUST00000088,BR0026,CURRENT,CLOSED,7/27/2020,NPR,1/1/2026
ACC0000002267,CUST00002780,BR0003,LOAN,ACTIVE,6/21/2023,NPR,1/1/2026
ACC0000002268,CUST00000014,BR0024,LOAN,ACTIVE,3/13/2023,NPR,1/1/2026
ACC0000002269,CUST00000252,BR0037,SALARY,ACTIVE,2/19/2024,NPR,1/1/2026
ACC0000002270,CUST00002454,BR0030,SALARY,DORMANT,4/26/2020,NPR,1/1/2026
ACC0000002271,CUST00004783,BR0002,CURRENT,ACTIVE,8/9/2022,NPR,1/1/2026
ACC0000002272,CUST00000098,BR0010,WALLET,DORMANT,3/31/2024,NPR,1/1/2026
ACC0000002273,CUST00003821,BR0030,WALLET,ACTIVE,5/23/2019,NPR,1/1/2026
ACC0000002274,CUST00002176,BR0034,SAVINGS,ACTIVE,3/16/2020,NPR,1/1/2026
ACC0000002275,CUST00003375,BR0021,SALARY,ACTIVE,3/30/2024,NPR,1/1/2026
ACC0000002276,CUST00003077,BR0028,CURRENT,DORMANT,10/3/2024,NPR,1/1/2026
ACC0000002277,CUST00003428,BR0028,WALLET,ACTIVE,4/9/2023,NPR,1/1/2026
ACC0000002278,CUST00004621,BR0013,SAVINGS,ACTIVE,5/1/2020,NPR,1/1/2026
ACC0000002279,CUST00003419,BR0017,SAVINGS,ACTIVE,12/14/2025,NPR,1/1/2026
ACC0000002280,CUST00002476,BR0030,WALLET,ACTIVE,4/15/2025,NPR,1/1/2026
ACC0000002281,CUST00001080,BR0005,CURRENT,ACTIVE,7/28/2023,NPR,1/1/2026
ACC0000002282,CUST00003096,BR0015,SAVINGS,ACTIVE,4/14/2021,NPR,1/1/2026
ACC0000002283,CUST00004640,BR0019,WALLET,ACTIVE,12/3/2024,NPR,1/1/2026
ACC0000002284,CUST00004883,BR0019,LOAN,ACTIVE,7/15/2021,NPR,1/1/2026
ACC0000002285,CUST00002551,BR0016,SAVINGS,DORMANT,4/17/2019,NPR,1/1/2026
ACC0000002286,CUST00004730,BR0004,SALARY,ACTIVE,11/2/2024,NPR,1/1/2026
ACC0000002287,CUST00000456,BR0009,SAVINGS,ACTIVE,1/30/2023,NPR,1/1/2026
ACC0000002288,CUST00004299,BR0023,CURRENT,DORMANT,5/12/2021,NPR,1/1/2026
ACC0000002289,CUST00001612,BR0039,LOAN,ACTIVE,6/15/2023,NPR,1/1/2026
ACC0000002290,CUST00002940,BR0029,SALARY,ACTIVE,2/20/2023,NPR,1/1/2026
ACC0000002291,CUST00004959,BR0038,SAVINGS,ACTIVE,6/3/2020,NPR,1/1/2026
ACC0000002292,CUST00002698,BR0030,SALARY,ACTIVE,5/27/2023,NPR,1/1/2026
ACC0000002293,CUST00001736,BR0007,SAVINGS,ACTIVE,9/24/2022,NPR,1/1/2026
ACC0000002294,CUST00003170,BR0029,WALLET,ACTIVE,5/30/2022,NPR,1/1/2026
ACC0000002295,CUST00001253,BR0016,LOAN,ACTIVE,1/27/2020,NPR,1/1/2026
ACC0000002296,CUST00003763,BR0020,WALLET,ACTIVE,7/17/2019,NPR,1/1/2026
ACC0000002297,CUST00003645,BR0011,SALARY,ACTIVE,4/25/2024,NPR,1/1/2026
ACC0000002298,CUST00002282,BR0017,LOAN,ACTIVE,10/22/2025,NPR,1/1/2026
ACC0000002299,CUST00000789,BR0023,LOAN,ACTIVE,10/7/2025,NPR,1/1/2026
ACC0000002300,CUST00002282,BR0019,WALLET,ACTIVE,12/19/2024,NPR,1/1/2026
ACC0000002301,CUST00002805,BR0015,WALLET,DORMANT,2/27/2019,NPR,1/1/2026
ACC0000002302,CUST00000943,BR0005,SAVINGS,ACTIVE,12/22/2019,NPR,1/1/2026
ACC0000002303,CUST00002433,BR0036,LOAN,ACTIVE,9/25/2022,NPR,1/1/2026
ACC0000002304,CUST00000077,BR0009,SALARY,ACTIVE,10/23/2022,NPR,1/1/2026
ACC0000002305,CUST00002555,BR0022,WALLET,ACTIVE,7/23/2022,NPR,1/1/2026
ACC0000002306,CUST00001302,BR0028,SALARY,ACTIVE,11/8/2019,NPR,1/1/2026
ACC0000002307,CUST00003997,BR0034,WALLET,ACTIVE,9/23/2023,NPR,1/1/2026
ACC0000002308,CUST00001064,BR0011,CURRENT,ACTIVE,12/22/2025,NPR,1/1/2026
ACC0000002309,CUST00003352,BR0007,CURRENT,DORMANT,10/9/2023,NPR,1/1/2026
ACC0000002310,CUST00002064,BR0010,SAVINGS,ACTIVE,5/16/2019,NPR,1/1/2026
ACC0000002311,CUST00002417,BR0025,LOAN,ACTIVE,7/3/2019,NPR,1/1/2026
ACC0000002312,CUST00003861,BR0033,SAVINGS,ACTIVE,7/26/2020,NPR,1/1/2026
ACC0000002313,CUST00002482,BR0010,SAVINGS,ACTIVE,9/22/2019,NPR,1/1/2026
ACC0000002314,CUST00001292,BR0010,LOAN,ACTIVE,6/27/2025,NPR,1/1/2026
ACC0000002315,CUST00000932,BR0032,SALARY,ACTIVE,3/15/2020,NPR,1/1/2026
ACC0000002316,CUST00001793,BR0022,SAVINGS,ACTIVE,10/24/2023,NPR,1/1/2026
ACC0000002317,CUST00000455,BR0012,SAVINGS,ACTIVE,10/10/2024,NPR,1/1/2026
ACC0000002318,CUST00000180,BR0031,SALARY,DORMANT,7/15/2022,NPR,1/1/2026
ACC0000002319,CUST00000058,BR0036,SAVINGS,ACTIVE,4/16/2024,NPR,1/1/2026
ACC0000002320,CUST00004968,BR0023,LOAN,ACTIVE,9/23/2020,NPR,1/1/2026
ACC0000002321,CUST00001542,BR0023,WALLET,ACTIVE,12/16/2019,NPR,1/1/2026
ACC0000002322,CUST00001220,BR0016,CURRENT,ACTIVE,7/21/2024,NPR,1/1/2026
ACC0000002323,CUST00002823,BR0003,LOAN,ACTIVE,3/23/2024,NPR,1/1/2026
ACC0000002324,CUST00003977,BR0038,CURRENT,BLOCKED,2/20/2020,NPR,1/1/2026
ACC0000002325,CUST00004009,BR0019,SAVINGS,ACTIVE,3/25/2022,NPR,1/1/2026
ACC0000002326,CUST00004574,BR0036,WALLET,DORMANT,5/3/2020,NPR,1/1/2026
ACC0000002327,CUST00004037,BR0033,WALLET,ACTIVE,11/27/2023,NPR,1/1/2026
ACC0000002328,CUST00000806,BR0029,CURRENT,ACTIVE,7/13/2023,NPR,1/1/2026
ACC0000002329,CUST00000876,BR0002,SALARY,ACTIVE,2/1/2020,NPR,1/1/2026
ACC0000002330,CUST00004007,BR0022,SAVINGS,ACTIVE,3/16/2022,NPR,1/1/2026
ACC0000002331,CUST00001485,BR0005,WALLET,ACTIVE,10/21/2021,NPR,1/1/2026
ACC0000002332,CUST00000348,BR0026,WALLET,ACTIVE,7/17/2024,NPR,1/1/2026
ACC0000002333,CUST00004570,BR0009,SALARY,ACTIVE,3/1/2020,NPR,1/1/2026
ACC0000002334,CUST00001916,BR0035,SAVINGS,ACTIVE,11/20/2021,NPR,1/1/2026
ACC0000002335,CUST00003619,BR0025,LOAN,ACTIVE,5/1/2021,NPR,1/1/2026
ACC0000002336,CUST00004710,BR0009,SAVINGS,ACTIVE,6/28/2023,NPR,1/1/2026
ACC0000002337,CUST00001411,BR0018,SALARY,ACTIVE,1/25/2025,NPR,1/1/2026
ACC0000002338,CUST00002909,BR0038,CURRENT,ACTIVE,12/3/2019,NPR,1/1/2026
ACC0000002339,CUST00000503,BR0003,SAVINGS,ACTIVE,11/10/2025,NPR,1/1/2026
ACC0000002340,CUST00003598,BR0037,SALARY,ACTIVE,2/26/2024,NPR,1/1/2026
ACC0000002341,CUST00002075,BR0038,WALLET,ACTIVE,7/22/2024,NPR,1/1/2026
ACC0000002342,CUST00001852,BR0012,SALARY,ACTIVE,1/20/2020,NPR,1/1/2026
ACC0000002343,CUST00003389,BR0017,WALLET,ACTIVE,6/17/2024,NPR,1/1/2026
ACC0000002344,CUST00004384,BR0016,SALARY,ACTIVE,8/17/2024,NPR,1/1/2026
ACC0000002345,CUST00000840,BR0034,CURRENT,ACTIVE,2/15/2020,NPR,1/1/2026
ACC0000002346,CUST00004652,BR0024,LOAN,ACTIVE,3/5/2021,NPR,1/1/2026
ACC0000002347,CUST00004097,BR0013,SAVINGS,ACTIVE,5/4/2024,NPR,1/1/2026
ACC0000002348,CUST00004863,BR0039,SAVINGS,ACTIVE,9/17/2019,NPR,1/1/2026
ACC0000002349,CUST00001327,BR0015,SALARY,ACTIVE,6/17/2020,NPR,1/1/2026
ACC0000002350,CUST00001211,BR0016,CURRENT,ACTIVE,5/14/2023,NPR,1/1/2026
ACC0000002351,CUST00003708,BR0030,CURRENT,ACTIVE,10/23/2021,NPR,1/1/2026
ACC0000002352,CUST00000637,BR0033,LOAN,ACTIVE,9/12/2021,NPR,1/1/2026
ACC0000002353,CUST00004342,BR0039,CURRENT,ACTIVE,1/2/2022,NPR,1/1/2026
ACC0000002354,CUST00004384,BR0008,CURRENT,ACTIVE,12/13/2021,NPR,1/1/2026
ACC0000002355,CUST00003626,BR0014,WALLET,ACTIVE,12/5/2022,NPR,1/1/2026
ACC0000002356,CUST00001729,BR0016,WALLET,BLOCKED,9/25/2023,NPR,1/1/2026
ACC0000002357,CUST00002349,BR0007,SAVINGS,ACTIVE,10/12/2020,NPR,1/1/2026
ACC0000002358,CUST00000657,BR0003,SALARY,ACTIVE,11/9/2023,NPR,1/1/2026
ACC0000002359,CUST00004248,BR0034,LOAN,ACTIVE,3/11/2024,NPR,1/1/2026
ACC0000002360,CUST00004326,BR0002,CURRENT,ACTIVE,6/4/2019,NPR,1/1/2026
ACC0000002361,CUST00000732,BR0030,LOAN,ACTIVE,2/28/2023,NPR,1/1/2026
ACC0000002362,CUST00001595,BR0029,CURRENT,ACTIVE,9/21/2023,NPR,1/1/2026
ACC0000002363,CUST00004735,BR0024,LOAN,ACTIVE,6/11/2025,NPR,1/1/2026
ACC0000002364,CUST00004834,BR0011,SAVINGS,ACTIVE,3/26/2024,NPR,1/1/2026
ACC0000002365,CUST00001991,BR0017,CURRENT,ACTIVE,11/5/2021,NPR,1/1/2026
ACC0000002366,CUST00004602,BR0040,CURRENT,ACTIVE,3/4/2023,NPR,1/1/2026
ACC0000002367,CUST00000867,BR0020,SAVINGS,CLOSED,12/14/2020,NPR,1/1/2026
ACC0000002368,CUST00002477,BR0036,WALLET,ACTIVE,9/6/2019,NPR,1/1/2026
ACC0000002369,CUST00001562,BR0023,WALLET,ACTIVE,4/17/2024,NPR,1/1/2026
ACC0000002370,CUST00001188,BR0010,SAVINGS,CLOSED,9/27/2024,NPR,1/1/2026
ACC0000002371,CUST00003822,BR0038,LOAN,ACTIVE,10/16/2021,NPR,1/1/2026
ACC0000002372,CUST00000386,BR0015,WALLET,CLOSED,8/17/2024,NPR,1/1/2026
ACC0000002373,CUST00002203,BR0017,SAVINGS,ACTIVE,4/4/2020,NPR,1/1/2026
ACC0000002374,CUST00002564,BR0022,CURRENT,ACTIVE,9/21/2020,NPR,1/1/2026
ACC0000002375,CUST00000012,BR0026,CURRENT,ACTIVE,9/20/2022,NPR,1/1/2026
ACC0000002376,CUST00002825,BR0032,CURRENT,ACTIVE,12/7/2021,NPR,1/1/2026
ACC0000002377,CUST00004218,BR0027,WALLET,ACTIVE,4/7/2020,NPR,1/1/2026
ACC0000002378,CUST00004222,BR0018,SAVINGS,ACTIVE,9/28/2019,NPR,1/1/2026
ACC0000002379,CUST00000659,BR0019,SAVINGS,ACTIVE,3/8/2025,NPR,1/1/2026
ACC0000002380,CUST00003889,BR0002,WALLET,DORMANT,9/1/2022,NPR,1/1/2026
ACC0000002381,CUST00002526,BR0038,LOAN,ACTIVE,8/28/2023,NPR,1/1/2026
ACC0000002382,CUST00000720,BR0001,SAVINGS,ACTIVE,4/14/2022,NPR,1/1/2026
ACC0000002383,CUST00003097,BR0020,LOAN,ACTIVE,11/12/2020,NPR,1/1/2026
ACC0000002384,CUST00001905,BR0007,LOAN,ACTIVE,2/21/2021,NPR,1/1/2026
ACC0000002385,CUST00001344,BR0009,LOAN,ACTIVE,4/1/2024,NPR,1/1/2026
ACC0000002386,CUST00000865,BR0027,SALARY,ACTIVE,3/14/2021,NPR,1/1/2026
ACC0000002387,CUST00004688,BR0004,WALLET,ACTIVE,3/18/2023,NPR,1/1/2026
ACC0000002388,CUST00004212,BR0025,SAVINGS,ACTIVE,3/21/2021,NPR,1/1/2026
ACC0000002389,CUST00003386,BR0009,WALLET,DORMANT,2/21/2023,NPR,1/1/2026
ACC0000002390,CUST00002303,BR0008,WALLET,ACTIVE,10/28/2024,NPR,1/1/2026
ACC0000002391,CUST00001939,BR0007,CURRENT,DORMANT,1/13/2024,NPR,1/1/2026
ACC0000002392,CUST00000872,BR0002,LOAN,ACTIVE,3/2/2025,NPR,1/1/2026
ACC0000002393,CUST00004417,BR0022,SAVINGS,ACTIVE,7/5/2019,NPR,1/1/2026
ACC0000002394,CUST00004406,BR0032,CURRENT,CLOSED,3/20/2022,NPR,1/1/2026
ACC0000002395,CUST00004582,BR0019,WALLET,ACTIVE,11/19/2021,NPR,1/1/2026
ACC0000002396,CUST00004891,BR0023,SAVINGS,ACTIVE,10/1/2023,NPR,1/1/2026
ACC0000002397,CUST00003976,BR0003,WALLET,ACTIVE,6/17/2025,NPR,1/1/2026
ACC0000002398,CUST00001794,BR0005,SAVINGS,BLOCKED,10/17/2023,NPR,1/1/2026
ACC0000002399,CUST00000973,BR0003,LOAN,ACTIVE,10/31/2020,NPR,1/1/2026
ACC0000002400,CUST00000307,BR0010,SAVINGS,ACTIVE,5/21/2019,NPR,1/1/2026
ACC0000002401,CUST00000197,BR0039,WALLET,ACTIVE,12/5/2024,NPR,1/1/2026
ACC0000002402,CUST00002754,BR0002,LOAN,ACTIVE,8/16/2020,NPR,1/1/2026
ACC0000002403,CUST00001912,BR0019,SALARY,DORMANT,1/25/2025,NPR,1/1/2026
ACC0000002404,CUST00002851,BR0017,SALARY,ACTIVE,10/14/2020,NPR,1/1/2026
ACC0000002405,CUST00002963,BR0008,SAVINGS,ACTIVE,6/19/2021,NPR,1/1/2026
ACC0000002406,CUST00002775,BR0003,LOAN,ACTIVE,12/18/2020,NPR,1/1/2026
ACC0000002407,CUST00001118,BR0015,CURRENT,ACTIVE,2/27/2020,NPR,1/1/2026
ACC0000002408,CUST00000456,BR0020,WALLET,ACTIVE,9/17/2022,NPR,1/1/2026
ACC0000002409,CUST00003990,BR0039,CURRENT,ACTIVE,3/30/2020,NPR,1/1/2026
ACC0000002410,CUST00003103,BR0034,CURRENT,ACTIVE,4/9/2024,NPR,1/1/2026
ACC0000002411,CUST00004617,BR0013,WALLET,ACTIVE,4/8/2025,NPR,1/1/2026
ACC0000002412,CUST00001836,BR0010,SALARY,ACTIVE,2/8/2021,NPR,1/1/2026
ACC0000002413,CUST00004386,BR0037,SALARY,ACTIVE,11/18/2019,NPR,1/1/2026
